date,departure_time,weekday,month,origin,destination,travel_time_mins,delay_mins,congestion_level,is_raining,recommended_departure
2020-02-17,19:00,0,2,Dadar,Nariman Point,71,25,Very High,No,18:00
2020-10-12,14:45,0,10,Andheri,BKC,31,6,Low,No,14:45
2020-08-06,19:00,3,8,Andheri,BKC,84,44,High,No,18:00
2020-07-01,10:45,2,7,Borivali,Churchgate,82,41,High,No,09:45
2022-02-14,19:15,0,2,Kandivali,Goregaon,94,44,Very High,No,18:15
2021-12-24,01:30,4,12,Kandivali,Goregaon,21,0,Low,No,01:30
2020-08-09,20:00,6,8,Navi Mumbai,CST,72,28,Low,No,20:00
2022-08-17,10:15,2,8,Powai,Andheri,85,42,Very High,No,09:15
2022-06-17,06:15,4,6,Malad,Lower Parel,41,14,Low,No,06:15
2022-08-20,05:15,5,8,Thane,Kurla,19,11,Medium,No,05:15
2021-05-17,06:45,0,5,Powai,Andheri,29,19,Low,No,06:45
2021-12-24,05:45,4,12,Powai,Andheri,25,18,Medium,No,05:45
2020-12-04,08:30,4,12,Thane,Kurla,48,22,High,No,07:30
2020-03-20,14:15,4,3,Borivali,Churchgate,37,8,Medium,No,14:15
2020-09-28,15:00,0,9,Borivali,Churchgate,49,9,Medium,No,15:00
2020-03-25,05:15,2,3,Navi Mumbai,CST,29,22,Medium,Yes,05:15
2021-12-12,21:15,6,12,Borivali,Churchgate,37,5,Low,No,21:15
2022-07-20,18:30,2,7,Malad,Lower Parel,82,33,Very High,No,17:30
2021-01-03,22:45,6,1,Dadar,Nariman Point,33,10,Low,No,22:45
2021-01-01,09:45,4,1,Borivali,Churchgate,75,31,High,No,08:45
2020-09-18,06:00,4,9,Vasai,Virar,33,8,Medium,No,06:00
2022-07-18,23:30,0,7,Andheri,BKC,29,15,Medium,Yes,23:30
2021-09-27,07:15,0,9,Malad,Lower Parel,62,12,Low,Yes,07:15
2021-02-23,02:15,1,2,Thane,Kurla,20,1,Low,No,02:15
2020-10-06,15:15,1,10,Dadar,Nariman Point,50,18,Medium,No,15:15
2021-07-08,03:30,3,7,Navi Mumbai,CST,28,4,Low,Yes,03:30
2022-07-27,21:00,2,7,Bandra,Worli,36,12,Low,Yes,21:00
2021-09-23,22:30,3,9,Bandra,Worli,45,5,Low,No,22:30
2022-05-17,22:15,1,5,Kandivali,Goregaon,24,11,Medium,No,22:15
2020-03-02,13:45,0,3,Bandra,Worli,21,12,Medium,No,13:45
2022-01-19,05:15,2,1,Navi Mumbai,CST,20,7,Medium,No,05:15
2020-12-26,09:30,5,12,Powai,Andheri,67,26,High,No,08:30
2021-10-06,03:15,2,10,Kandivali,Goregaon,30,0,Low,No,03:15
2021-01-05,03:30,1,1,Powai,Andheri,28,7,Low,Yes,03:30
2020-04-04,09:30,5,4,Dadar,Nariman Point,67,22,High,No,08:30
2021-01-31,01:00,6,1,Vasai,Virar,20,2,Low,No,01:00
2021-08-22,02:15,6,8,Borivali,Churchgate,21,0,Low,No,02:15
2020-11-01,01:30,6,11,Kandivali,Goregaon,14,1,Low,No,01:30
2021-01-05,18:45,1,1,Borivali,Churchgate,57,37,High,No,17:45
2021-09-06,18:15,0,9,Andheri,BKC,80,43,Very High,No,17:15
2020-09-03,10:15,3,9,Malad,Lower Parel,66,20,High,No,09:15
2022-03-12,18:00,5,3,Bandra,Worli,51,19,Low,No,18:00
2022-07-02,09:15,5,7,Bandra,Worli,55,22,High,No,08:15
2020-09-14,12:30,0,9,Kandivali,Goregaon,26,7,Medium,Yes,12:30
2020-07-31,23:45,4,7,Thane,Kurla,34,16,Medium,No,23:45
2022-01-07,21:45,4,1,Borivali,Churchgate,41,19,Medium,No,21:45
2021-11-24,08:00,2,11,Andheri,BKC,71,31,High,No,07:00
2021-04-15,02:45,3,4,Thane,Kurla,21,5,Low,No,02:45
2021-03-23,10:15,1,3,Borivali,Churchgate,65,28,High,No,09:15
2021-02-02,21:30,1,2,Vasai,Virar,20,18,Medium,No,21:30
2021-02-26,08:45,4,2,Vasai,Virar,77,31,Very High,No,07:45
2021-07-26,05:30,0,7,Malad,Lower Parel,38,15,Low,No,05:30
2022-02-02,11:00,2,2,Navi Mumbai,CST,45,12,Low,No,11:00
2020-11-02,14:15,0,11,Malad,Lower Parel,30,20,Medium,No,14:15
2021-02-11,07:30,3,2,Thane,Kurla,49,15,Medium,No,07:30
2022-01-24,16:45,0,1,Dadar,Nariman Point,45,15,Medium,No,16:45
2022-04-11,11:30,0,4,Andheri,BKC,42,12,Low,No,11:30
2021-04-20,21:15,1,4,Andheri,BKC,42,14,Medium,No,21:15
2020-05-17,02:00,6,5,Powai,Andheri,19,0,Low,No,02:00
2022-04-21,10:00,3,4,Andheri,BKC,61,23,Very High,No,09:00
2021-03-08,03:00,0,3,Kandivali,Goregaon,18,2,Low,No,03:00
2022-05-13,21:00,4,5,Borivali,Churchgate,32,11,Medium,No,21:00
2020-02-02,10:00,6,2,Kandivali,Goregaon,56,20,Low,No,10:00
2020-07-15,08:30,2,7,Vasai,Virar,62,33,High,No,07:30
2020-02-29,21:30,5,2,Kandivali,Goregaon,18,3,Low,No,21:30
2022-06-24,20:00,4,6,Thane,Kurla,65,72,High,Yes,19:00
2021-10-23,23:45,5,10,Kandivali,Goregaon,24,4,Medium,No,23:45
2021-12-14,22:00,1,12,Bandra,Worli,42,5,Medium,No,22:00
2020-02-02,13:30,6,2,Dadar,Nariman Point,32,10,Medium,No,13:30
2022-06-10,08:30,4,6,Navi Mumbai,CST,56,24,High,No,07:30
2021-10-20,13:45,2,10,Thane,Kurla,27,16,Low,No,13:45
2021-08-21,02:45,5,8,Thane,Kurla,26,4,Low,Yes,02:45
2021-03-30,01:30,1,3,Powai,Andheri,15,1,Low,No,01:30
2020-02-06,11:45,3,2,Bandra,Worli,44,13,Low,No,11:45
2022-07-28,08:45,3,7,Powai,Andheri,106,31,Very High,Yes,07:45
2021-06-23,07:30,2,6,Dadar,Nariman Point,23,16,Low,No,07:30
2021-07-06,16:45,1,7,Bandra,Worli,47,11,Low,No,16:45
2020-12-17,05:30,3,12,Navi Mumbai,CST,49,7,Medium,No,05:30
2022-02-02,00:00,2,2,Dadar,Nariman Point,23,0,Low,No,00:00
2021-09-18,01:15,5,9,Vasai,Virar,26,0,Low,Yes,01:15
2020-03-28,01:15,5,3,Borivali,Churchgate,18,0,Low,No,01:15
2022-05-15,17:45,6,5,Bandra,Worli,58,28,Low,No,17:45
2020-11-27,22:45,4,11,Bandra,Worli,32,6,Medium,No,22:45
2022-04-12,08:15,1,4,Borivali,Churchgate,89,20,Very High,No,07:15
2022-07-10,17:30,6,7,Malad,Lower Parel,63,16,Low,No,17:30
2021-01-04,14:30,0,1,Thane,Kurla,46,14,Medium,No,14:30
2020-01-22,12:15,2,1,Navi Mumbai,CST,22,13,Medium,No,12:15
2020-06-20,10:00,5,6,Vasai,Virar,54,17,High,No,09:00
2021-02-06,20:45,5,2,Dadar,Nariman Point,47,19,High,No,19:45
2020-05-08,03:45,4,5,Bandra,Worli,26,5,Low,No,03:45
2022-06-02,15:45,3,6,Bandra,Worli,42,10,Low,No,15:45
2022-05-09,19:15,0,5,Thane,Kurla,74,32,High,No,18:15
2020-01-20,11:00,0,1,Malad,Lower Parel,31,18,Low,No,11:00
2021-10-08,03:15,4,10,Thane,Kurla,28,5,Low,No,03:15
2021-05-11,04:15,1,5,Borivali,Churchgate,26,3,Low,No,04:15
2020-09-08,23:15,1,9,Kandivali,Goregaon,50,18,Medium,No,23:15
2020-05-04,21:15,0,5,Andheri,BKC,24,20,Medium,No,21:15
2020-08-16,17:30,6,8,Thane,Kurla,75,37,Low,Yes,17:30
2021-11-12,11:00,4,11,Andheri,BKC,43,14,Low,No,11:00
2021-03-04,23:00,3,3,Malad,Lower Parel,44,11,Medium,No,23:00
2020-03-21,13:30,5,3,Bandra,Worli,20,10,Medium,No,13:30
2022-07-14,13:15,3,7,Dadar,Nariman Point,45,12,Medium,No,13:15
2020-02-15,15:00,5,2,Borivali,Churchgate,32,3,Low,No,15:00
2021-12-20,19:30,0,12,Thane,Kurla,67,33,High,No,18:30
2022-06-01,09:30,2,6,Powai,Andheri,87,37,High,No,08:30
2020-11-04,04:15,2,11,Powai,Andheri,21,0,Low,No,04:15
2022-03-10,18:00,3,3,Malad,Lower Parel,62,33,High,No,17:00
2021-10-31,18:30,6,10,Kandivali,Goregaon,46,29,High,No,17:30
2021-02-11,16:00,3,2,Bandra,Worli,29,8,Medium,No,16:00
2022-03-29,05:30,1,3,Vasai,Virar,37,15,Medium,No,05:30
2020-04-24,07:30,4,4,Thane,Kurla,35,20,Medium,No,07:30
2021-02-07,01:45,6,2,Borivali,Churchgate,21,0,Low,No,01:45
2021-09-20,16:30,0,9,Borivali,Churchgate,30,19,Medium,No,16:30
2021-06-12,20:30,5,6,Thane,Kurla,72,36,High,Yes,19:30
2021-09-04,17:30,5,9,Vasai,Virar,93,27,High,Yes,16:30
2020-06-11,11:15,3,6,Vasai,Virar,47,15,Low,No,11:15
2020-02-15,17:30,5,2,Thane,Kurla,75,18,Low,No,17:30
2022-04-17,04:45,6,4,Dadar,Nariman Point,16,1,Low,No,04:45
2020-07-17,01:00,4,7,Borivali,Churchgate,31,7,Low,Yes,01:00
2021-09-19,18:00,6,9,Malad,Lower Parel,72,23,High,No,17:00
2021-09-30,03:30,3,9,Andheri,BKC,35,6,Low,Yes,03:30
2021-10-21,08:00,3,10,Bandra,Worli,66,41,High,No,07:00
2020-10-06,08:00,1,10,Thane,Kurla,64,35,High,No,07:00
2022-02-08,21:30,1,2,Kandivali,Goregaon,39,18,Medium,No,21:30
2021-02-01,06:45,0,2,Vasai,Virar,42,14,Medium,No,06:45
2022-01-08,14:00,5,1,Malad,Lower Parel,32,4,Low,No,14:00
2022-07-31,21:15,6,7,Dadar,Nariman Point,20,9,Medium,No,21:15
2021-10-07,20:15,3,10,Powai,Andheri,81,34,High,No,19:15
2021-10-29,15:30,4,10,Powai,Andheri,44,14,Low,No,15:30
2020-11-07,20:45,5,11,Borivali,Churchgate,42,18,Low,No,20:45
2020-05-13,08:00,2,5,Borivali,Churchgate,49,41,Very High,No,07:00
2021-01-21,09:30,3,1,Bandra,Worli,81,64,Very High,Yes,08:30
2021-05-23,14:30,6,5,Dadar,Nariman Point,33,9,Medium,No,14:30
2022-03-26,19:45,5,3,Vasai,Virar,68,25,High,No,18:45
2022-06-24,08:30,4,6,Kandivali,Goregaon,87,42,Very High,Yes,07:30
2020-01-23,07:15,3,1,Powai,Andheri,35,5,Low,No,07:15
2021-11-20,11:00,5,11,Thane,Kurla,22,3,Medium,No,11:00
2020-08-28,12:45,4,8,Powai,Andheri,38,5,Medium,No,12:45
2021-08-21,11:30,5,8,Dadar,Nariman Point,32,13,Low,Yes,11:30
2021-08-16,01:30,0,8,Thane,Kurla,31,4,Low,Yes,01:30
2021-02-14,23:45,6,2,Andheri,BKC,36,6,Medium,No,23:45
2022-01-04,16:30,1,1,Vasai,Virar,31,11,Medium,No,16:30
2020-04-16,21:30,3,4,Powai,Andheri,27,20,Medium,No,21:30
2021-05-06,10:45,3,5,Borivali,Churchgate,72,36,High,No,09:45
2020-08-09,21:45,6,8,Dadar,Nariman Point,24,7,Low,No,21:45
2021-12-06,16:45,0,12,Dadar,Nariman Point,30,14,Medium,No,16:45
2020-05-19,13:00,1,5,Malad,Lower Parel,47,15,Medium,No,13:00
2022-01-29,20:15,5,1,Bandra,Worli,48,29,High,No,19:15
2020-08-02,10:30,6,8,Dadar,Nariman Point,58,16,High,No,09:30
2022-02-11,04:30,4,2,Bandra,Worli,21,5,Low,No,04:30
2022-06-13,06:15,0,6,Navi Mumbai,CST,39,21,Low,Yes,06:15
2021-08-04,03:45,2,8,Dadar,Nariman Point,28,6,Low,Yes,03:45
2020-03-03,19:00,1,3,Navi Mumbai,CST,100,31,Very High,No,18:00
2021-01-28,05:15,3,1,Powai,Andheri,58,24,Medium,Yes,05:15
2022-02-28,12:45,0,2,Malad,Lower Parel,30,14,Medium,No,12:45
2020-05-16,09:45,5,5,Bandra,Worli,71,16,High,No,08:45
2021-11-24,16:30,2,11,Powai,Andheri,41,7,Medium,No,16:30
2021-07-24,13:15,5,7,Andheri,BKC,48,15,Medium,Yes,13:15
2020-10-25,08:00,6,10,Thane,Kurla,56,16,High,No,07:00
2020-12-29,11:00,1,12,Navi Mumbai,CST,41,18,Medium,No,11:00
2020-10-18,23:45,6,10,Kandivali,Goregaon,20,9,Low,No,23:45
2021-07-02,00:30,4,7,Malad,Lower Parel,16,0,Low,No,00:30
2022-05-31,03:45,1,5,Powai,Andheri,17,1,Low,No,03:45
2020-06-23,12:00,1,6,Thane,Kurla,53,28,Medium,Yes,12:00
2020-07-08,08:00,2,7,Borivali,Churchgate,68,36,Very High,Yes,07:00
2022-02-05,09:45,5,2,Vasai,Virar,52,15,High,No,08:45
2022-06-09,05:30,3,6,Dadar,Nariman Point,49,16,Medium,No,05:30
2022-09-25,10:00,6,9,Andheri,BKC,52,15,Low,No,10:00
2022-03-05,14:15,5,3,Thane,Kurla,22,9,Low,No,14:15
2021-02-12,04:00,4,2,Navi Mumbai,CST,29,4,Low,No,04:00
2021-02-25,01:45,3,2,Borivali,Churchgate,28,2,Low,No,01:45
2021-07-09,02:30,4,7,Bandra,Worli,24,0,Low,No,02:30
2022-07-27,08:00,2,7,Vasai,Virar,49,25,High,No,07:00
2022-08-02,06:45,1,8,Bandra,Worli,58,10,Low,Yes,06:45
2020-07-09,15:45,3,7,Borivali,Churchgate,37,14,Low,No,15:45
2020-11-29,11:15,6,11,Andheri,BKC,28,9,Low,No,11:15
2021-11-05,22:45,4,11,Bandra,Worli,29,13,Medium,No,22:45
2022-01-02,06:45,6,1,Thane,Kurla,29,12,Medium,No,06:45
2022-04-29,14:00,4,4,Borivali,Churchgate,50,17,Medium,No,14:00
2022-09-26,12:00,0,9,Malad,Lower Parel,30,18,Low,No,12:00
2020-09-08,18:45,1,9,Navi Mumbai,CST,67,28,High,No,17:45
2021-12-26,08:30,6,12,Kandivali,Goregaon,54,15,High,No,07:30
2021-11-13,07:30,5,11,Borivali,Churchgate,34,7,Low,No,07:30
2020-02-08,06:15,5,2,Dadar,Nariman Point,24,9,Medium,No,06:15
2022-01-22,01:15,5,1,Vasai,Virar,22,3,Low,No,01:15
2022-09-23,11:30,4,9,Malad,Lower Parel,30,18,Medium,No,11:30
2020-03-15,22:30,6,3,Malad,Lower Parel,37,10,Medium,No,22:30
2021-07-06,21:30,1,7,Thane,Kurla,37,14,Low,No,21:30
2021-09-20,22:00,0,9,Borivali,Churchgate,32,13,Medium,No,22:00
2020-05-08,21:00,4,5,Kandivali,Goregaon,20,5,Medium,No,21:00
2021-03-06,14:30,5,3,Borivali,Churchgate,20,10,Low,No,14:30
2021-04-21,01:30,2,4,Kandivali,Goregaon,15,4,Low,No,01:30
2021-04-04,23:00,6,4,Vasai,Virar,27,10,Medium,No,23:00
2021-05-28,18:45,4,5,Malad,Lower Parel,78,50,High,No,17:45
2020-11-03,18:45,1,11,Bandra,Worli,100,45,Very High,No,17:45
2020-11-21,07:15,5,11,Andheri,BKC,31,5,Medium,No,07:15
2021-10-31,12:30,6,10,Navi Mumbai,CST,36,3,Medium,No,12:30
2022-07-14,23:45,3,7,Malad,Lower Parel,38,5,Medium,No,23:45
2022-06-03,03:30,4,6,Thane,Kurla,32,4,Low,Yes,03:30
2021-06-20,11:30,6,6,Bandra,Worli,46,16,Medium,Yes,11:30
2022-03-13,08:15,6,3,Borivali,Churchgate,36,13,Low,No,08:15
2022-09-19,16:30,0,9,Dadar,Nariman Point,53,16,Medium,Yes,16:30
2021-10-20,07:00,2,10,Bandra,Worli,38,5,Low,No,07:00
2021-09-21,07:30,1,9,Thane,Kurla,33,13,Low,Yes,07:30
2021-05-07,09:45,4,5,Navi Mumbai,CST,75,25,Very High,No,08:45
2022-04-13,20:45,2,4,Kandivali,Goregaon,77,48,High,No,19:45
2022-01-07,00:45,4,1,Thane,Kurla,25,2,Low,No,00:45
2021-11-14,15:30,6,11,Vasai,Virar,39,11,Low,No,15:30
2020-05-01,06:15,4,5,Dadar,Nariman Point,24,19,Medium,No,06:15
2022-07-18,18:30,0,7,Navi Mumbai,CST,79,72,Very High,Yes,17:30
2021-01-09,13:45,5,1,Vasai,Virar,16,7,Medium,No,13:45
2020-12-02,13:30,2,12,Navi Mumbai,CST,39,7,Medium,No,13:30
2020-02-12,04:30,2,2,Vasai,Virar,24,2,Low,No,04:30
2020-08-02,18:45,6,8,Malad,Lower Parel,52,21,High,No,17:45
2020-06-01,20:30,0,6,Vasai,Virar,68,47,Very High,No,19:30
2022-03-20,17:30,6,3,Borivali,Churchgate,48,25,High,No,16:30
2022-04-13,04:30,2,4,Navi Mumbai,CST,30,5,Low,No,04:30
2021-01-06,01:45,2,1,Navi Mumbai,CST,20,5,Low,No,01:45
2022-06-26,20:30,6,6,Navi Mumbai,CST,58,33,Low,Yes,20:30
2022-07-20,06:00,2,7,Bandra,Worli,39,19,Medium,Yes,06:00
2020-05-22,03:45,4,5,Malad,Lower Parel,21,1,Low,No,03:45
2021-02-05,23:00,4,2,Dadar,Nariman Point,21,15,Low,No,23:00
2021-12-23,06:45,3,12,Navi Mumbai,CST,35,14,Medium,No,06:45
2021-02-24,19:15,2,2,Powai,Andheri,68,32,High,No,18:15
2022-01-16,15:45,6,1,Kandivali,Goregaon,30,7,Medium,No,15:45
2020-05-16,04:30,5,5,Vasai,Virar,13,0,Low,No,04:30
2022-05-21,13:45,5,5,Navi Mumbai,CST,23,6,Medium,No,13:45
2020-03-18,21:15,2,3,Malad,Lower Parel,47,11,Low,No,21:15
2020-12-18,17:30,4,12,Vasai,Virar,51,37,Very High,No,16:30
2022-04-23,16:15,5,4,Powai,Andheri,32,11,Low,No,16:15
2021-07-10,12:45,5,7,Bandra,Worli,29,7,Medium,No,12:45
2020-10-28,20:30,2,10,Powai,Andheri,65,67,High,Yes,19:30
2022-06-10,06:45,4,6,Vasai,Virar,39,13,Medium,No,06:45
2020-06-19,13:45,4,6,Powai,Andheri,39,20,Medium,No,13:45
2021-07-03,19:15,5,7,Andheri,BKC,53,34,Low,Yes,19:15
2022-03-15,12:30,1,3,Navi Mumbai,CST,50,19,Low,No,12:30
2021-02-10,14:00,2,2,Vasai,Virar,46,20,Medium,No,14:00
2021-12-18,08:00,5,12,Kandivali,Goregaon,39,19,Low,No,08:00
2020-08-06,10:00,3,8,Navi Mumbai,CST,115,36,Very High,Yes,09:00
2020-12-30,18:15,2,12,Bandra,Worli,86,42,High,No,17:15
2021-04-21,03:15,2,4,Andheri,BKC,32,7,Low,Yes,03:15
2022-05-26,06:15,3,5,Andheri,BKC,38,5,Low,No,06:15
2020-10-05,17:00,0,10,Thane,Kurla,59,45,Very High,No,16:00
2022-06-29,13:15,2,6,Powai,Andheri,42,18,Low,No,13:15
2020-11-21,03:00,5,11,Kandivali,Goregaon,24,2,Low,No,03:00
2021-11-26,02:15,4,11,Powai,Andheri,24,5,Low,No,02:15
2021-07-21,20:00,2,7,Vasai,Virar,100,35,Very High,No,19:00
2021-03-06,17:30,5,3,Vasai,Virar,56,21,High,No,16:30
2020-07-04,01:15,5,7,Vasai,Virar,31,3,Low,Yes,01:15
2020-02-05,04:00,2,2,Navi Mumbai,CST,25,4,Low,No,04:00
2022-07-26,08:00,1,7,Borivali,Churchgate,115,57,High,Yes,07:00
2020-11-08,18:15,6,11,Powai,Andheri,52,21,High,No,17:15
2021-07-19,06:15,0,7,Bandra,Worli,26,18,Medium,No,06:15
2021-05-16,20:15,6,5,Powai,Andheri,54,16,High,No,19:15
2020-06-08,08:45,0,6,Borivali,Churchgate,46,35,High,No,07:45
2022-05-14,10:45,5,5,Dadar,Nariman Point,64,24,High,No,09:45
2022-03-28,18:45,0,3,Borivali,Churchgate,64,25,Very High,No,17:45
2021-05-16,05:30,6,5,Thane,Kurla,39,4,Medium,Yes,05:30
2022-08-01,15:45,0,8,Navi Mumbai,CST,50,14,Low,No,15:45
2021-03-29,10:00,0,3,Kandivali,Goregaon,87,24,High,No,09:00
2021-02-04,17:30,3,2,Dadar,Nariman Point,59,29,High,No,16:30
2021-12-23,11:00,3,12,Kandivali,Goregaon,34,18,Medium,No,11:00
2022-02-11,06:15,4,2,Kandivali,Goregaon,20,14,Medium,No,06:15
2020-05-17,10:15,6,5,Malad,Lower Parel,44,25,High,No,09:15
2020-10-31,18:45,5,10,Vasai,Virar,76,28,Low,No,18:45
2020-12-25,09:45,4,12,Kandivali,Goregaon,90,40,Very High,No,08:45
2021-11-30,18:45,1,11,Dadar,Nariman Point,57,30,High,No,17:45
2020-07-23,04:30,3,7,Dadar,Nariman Point,24,0,Low,No,04:30
2022-08-15,13:15,0,8,Malad,Lower Parel,26,17,Low,No,13:15
2020-02-16,23:15,6,2,Dadar,Nariman Point,24,9,Low,No,23:15
2021-05-02,19:30,6,5,Malad,Lower Parel,44,22,High,No,18:30
2022-02-11,16:45,4,2,Kandivali,Goregaon,48,17,Medium,No,16:45
2022-09-27,12:00,1,9,Andheri,BKC,30,11,Low,No,12:00
2020-09-08,10:45,1,9,Thane,Kurla,62,60,Very High,Yes,09:45
2022-09-24,09:30,5,9,Malad,Lower Parel,83,40,Low,Yes,09:30
2020-11-01,08:45,6,11,Navi Mumbai,CST,52,39,High,Yes,07:45
2020-07-03,02:30,4,7,Andheri,BKC,32,6,Low,Yes,02:30
2020-10-09,10:15,4,10,Malad,Lower Parel,80,39,Very High,No,09:15
2020-05-30,11:45,5,5,Dadar,Nariman Point,37,5,Medium,No,11:45
2021-08-26,07:30,3,8,Malad,Lower Parel,43,9,Medium,No,07:30
2020-11-13,04:00,4,11,Kandivali,Goregaon,26,0,Low,Yes,04:00
2022-02-11,07:15,4,2,Dadar,Nariman Point,22,11,Low,No,07:15
2020-06-03,16:00,2,6,Vasai,Virar,41,10,Low,Yes,16:00
2021-04-10,00:15,5,4,Vasai,Virar,23,3,Low,No,00:15
2021-03-13,17:30,5,3,Powai,Andheri,70,27,High,No,16:30
2020-09-16,20:15,2,9,Bandra,Worli,51,49,Very High,No,19:15
2021-06-14,16:15,0,6,Powai,Andheri,35,13,Medium,Yes,16:15
2022-05-23,18:15,0,5,Thane,Kurla,61,28,High,No,17:15
2020-11-29,06:30,6,11,Kandivali,Goregaon,16,11,Low,No,06:30
2020-10-10,20:30,5,10,Navi Mumbai,CST,58,26,Low,No,20:30
2020-01-02,00:00,3,1,Powai,Andheri,16,5,Low,No,00:00
2020-02-14,06:45,4,2,Bandra,Worli,26,13,Low,No,06:45
2022-08-30,15:15,1,8,Andheri,BKC,46,10,Medium,No,15:15
2022-03-23,08:45,2,3,Malad,Lower Parel,62,20,Very High,No,07:45
2021-05-27,11:15,3,5,Kandivali,Goregaon,46,7,Low,No,11:15
2020-04-20,20:30,0,4,Kandivali,Goregaon,78,45,High,No,19:30
2020-12-04,13:45,4,12,Dadar,Nariman Point,48,14,Low,No,13:45
2020-04-14,22:30,1,4,Borivali,Churchgate,35,13,Low,No,22:30
2020-05-29,19:15,4,5,Kandivali,Goregaon,96,35,High,No,18:15
2021-11-04,02:15,3,11,Borivali,Churchgate,16,1,Low,No,02:15
2021-07-05,03:30,0,7,Borivali,Churchgate,18,4,Low,No,03:30
2021-12-14,11:45,1,12,Bandra,Worli,35,14,Low,No,11:45
2020-05-01,22:15,4,5,Bandra,Worli,41,12,Medium,No,22:15
2022-04-14,20:45,3,4,Andheri,BKC,88,50,Very High,No,19:45
2021-02-04,07:00,3,2,Malad,Lower Parel,29,16,Medium,No,07:00
2021-06-16,18:15,2,6,Bandra,Worli,63,46,Very High,No,17:15
2020-02-28,04:15,4,2,Vasai,Virar,23,2,Low,No,04:15
2022-04-10,06:45,6,4,Borivali,Churchgate,31,12,Medium,No,06:45
2020-11-14,22:45,5,11,Dadar,Nariman Point,28,4,Medium,No,22:45
2020-04-08,01:45,2,4,Dadar,Nariman Point,27,2,Low,No,01:45
2022-02-23,09:15,2,2,Dadar,Nariman Point,71,26,High,No,08:15
2020-12-07,11:30,0,12,Andheri,BKC,23,12,Medium,No,11:30
2020-12-30,16:45,2,12,Andheri,BKC,32,16,Medium,No,16:45
2020-04-14,03:00,1,4,Malad,Lower Parel,22,3,Low,No,03:00
2020-07-31,00:45,4,7,Andheri,BKC,33,6,Low,Yes,00:45
2021-06-09,04:00,2,6,Navi Mumbai,CST,17,1,Low,No,04:00
2022-03-30,05:00,2,3,Malad,Lower Parel,50,7,Medium,No,05:00
2020-03-21,22:30,5,3,Dadar,Nariman Point,20,9,Medium,No,22:30
2020-07-21,04:45,1,7,Thane,Kurla,19,4,Low,Yes,04:45
2022-03-11,10:45,4,3,Powai,Andheri,68,28,High,No,09:45
2022-06-11,13:45,5,6,Borivali,Churchgate,35,10,Medium,Yes,13:45
2021-08-14,02:00,5,8,Navi Mumbai,CST,26,4,Low,Yes,02:00
2022-09-18,04:45,6,9,Thane,Kurla,21,1,Low,No,04:45
2020-05-12,11:30,1,5,Bandra,Worli,22,18,Low,No,11:30
2021-07-21,02:45,2,7,Andheri,BKC,24,5,Low,No,02:45
2020-07-21,08:00,1,7,Thane,Kurla,70,22,High,No,07:00
2020-03-02,05:45,0,3,Andheri,BKC,26,12,Medium,No,05:45
2022-01-06,10:00,3,1,Kandivali,Goregaon,90,34,High,No,09:00
2020-04-13,07:00,0,4,Andheri,BKC,41,14,Low,No,07:00
2021-06-27,10:30,6,6,Thane,Kurla,62,31,Low,Yes,10:30
2020-11-10,00:00,1,11,Borivali,Churchgate,16,0,Low,No,00:00
2022-04-13,16:45,2,4,Dadar,Nariman Point,40,12,Medium,No,16:45
2021-03-10,07:15,2,3,Powai,Andheri,35,18,Medium,No,07:15
2021-10-31,05:30,6,10,Powai,Andheri,26,4,Medium,Yes,05:30
2020-12-11,09:15,4,12,Bandra,Worli,71,27,Very High,No,08:15
2020-12-19,08:00,5,12,Powai,Andheri,53,22,Low,No,08:00
2021-01-18,06:45,0,1,Andheri,BKC,46,15,Low,No,06:45
2021-05-01,10:15,5,5,Borivali,Churchgate,56,24,High,No,09:15
2020-05-15,22:45,4,5,Dadar,Nariman Point,21,15,Medium,No,22:45
2021-01-04,05:30,0,1,Kandivali,Goregaon,30,11,Medium,No,05:30
2021-08-01,23:45,6,8,Bandra,Worli,39,3,Medium,No,23:45
2022-03-04,21:00,4,3,Bandra,Worli,20,14,Low,No,21:00
2020-11-26,16:45,3,11,Borivali,Churchgate,42,8,Low,No,16:45
2022-04-09,22:45,5,4,Malad,Lower Parel,17,8,Low,No,22:45
2020-07-10,02:45,4,7,Borivali,Churchgate,35,3,Low,Yes,02:45
2021-10-30,14:30,5,10,Vasai,Virar,24,9,Medium,No,14:30
2021-02-05,01:00,4,2,Powai,Andheri,23,1,Low,No,01:00
2020-01-13,18:30,0,1,Dadar,Nariman Point,73,29,Very High,No,17:30
2022-07-26,22:15,1,7,Malad,Lower Parel,31,18,Medium,Yes,22:15
2020-01-19,20:15,6,1,Malad,Lower Parel,59,24,High,No,19:15
2020-04-19,08:45,6,4,Borivali,Churchgate,48,25,Low,No,08:45
2020-12-17,05:00,3,12,Powai,Andheri,41,9,Low,Yes,05:00
2022-01-06,13:00,3,1,Vasai,Virar,49,6,Low,No,13:00
2022-01-07,11:00,4,1,Vasai,Virar,23,5,Medium,No,11:00
2021-10-05,08:00,1,10,Borivali,Churchgate,59,20,High,No,07:00
2021-09-04,12:30,5,9,Powai,Andheri,36,15,Low,Yes,12:30
2021-08-29,02:15,6,8,Powai,Andheri,12,0,Low,No,02:15
2022-04-20,03:45,2,4,Kandivali,Goregaon,22,4,Low,No,03:45
2022-03-12,06:15,5,3,Borivali,Churchgate,31,10,Medium,No,06:15
