parking_lot_name,area,total_capacity,occupied_spots,available_spots,occupancy_percentage,date,time,latitude,longitude,price_per_hour,status
Andheri Metro Parking,Andheri,200,162,38,81.1,2021-11-19,20:15,19.120391856379683,72.84771678097637,20,Available
Andheri Metro Parking,Andheri,200,9,191,5.0,2020-03-11,03:15,19.119752797798238,72.84767993319679,50,Available
Phoenix Palladium Parking,Lower Parel,800,63,737,8.0,2022-03-17,02:45,18.993038898700444,72.82733841706919,80,Available
Oberoi Mall Parking,Goregaon,600,56,544,9.4,2021-07-07,02:00,19.153685253118095,72.84875835596658,80,Available
Seawoods Grand Central,Navi Mumbai,400,396,4,99.0,2022-09-04,17:15,19.020168033052652,73.01763025775448,30,Limited
Infiniti Mall Parking,Andheri,450,247,203,54.9,2021-08-13,21:45,19.135832713665167,72.83002626257286,80,Available
Infiniti Mall Parking,Andheri,450,383,67,85.1,2022-06-08,20:15,19.136316107391945,72.82879260164978,80,Available
Oberoi Mall Parking,Goregaon,600,363,237,60.7,2020-08-17,06:30,19.15386531597771,72.85002330102786,30,Available
Phoenix Palladium Parking,Lower Parel,800,354,446,44.3,2021-10-20,23:00,18.993874013319854,72.82628873142309,80,Available
Phoenix Palladium Parking,Lower Parel,800,395,405,49.5,2022-05-01,23:00,18.993241347754388,72.82639796797157,40,Available
Infiniti Mall Parking,Andheri,450,310,140,69.1,2021-05-26,13:00,19.135717173606483,72.82967151135362,80,Available
Inorbit Mall Parking,Malad,700,532,168,76.0,2021-09-17,13:15,19.172504055147343,72.84749560733688,40,Available
R City Mall Parking,Ghatkopar,550,422,128,76.8,2021-02-02,11:00,19.086281089836156,72.90907236895924,20,Available
Phoenix Palladium Parking,Lower Parel,800,55,745,6.9,2021-11-22,02:45,18.99348427516736,72.82612779308482,80,Available
R City Mall Parking,Ghatkopar,550,483,67,87.9,2021-02-12,11:30,19.085901210211993,72.90781964813138,20,Available
Oberoi Mall Parking,Goregaon,600,15,585,2.5,2020-03-21,00:30,19.154458722630853,72.84870989720069,30,Available
Oberoi Mall Parking,Goregaon,600,504,96,84.0,2022-03-30,15:30,19.153579777607643,72.84995848737896,20,Available
Andheri Metro Parking,Andheri,200,178,22,89.3,2021-10-01,10:00,19.119214390141167,72.84784620189241,80,Available
Seawoods Grand Central,Navi Mumbai,400,325,75,81.3,2021-02-02,13:00,19.0186746100949,73.01630972919686,80,Available
BKC Parking Complex,BKC,500,331,169,66.2,2020-10-30,10:15,19.059653849911186,72.86591536812888,30,Available
Thane Station Parking,Thane,300,46,254,15.5,2020-01-12,04:30,19.187158487757305,72.96966884191009,20,Available
Andheri Metro Parking,Andheri,200,155,45,77.8,2021-07-16,15:45,19.12012168219303,72.8478447291512,50,Available
Thane Station Parking,Thane,300,233,67,77.8,2020-03-01,15:30,19.18716222426697,72.97053973366152,60,Available
Thane Station Parking,Thane,300,32,268,11.0,2022-02-11,00:15,19.18572737132967,72.97121322968724,80,Available
Oberoi Mall Parking,Goregaon,600,566,34,94.4,2021-12-31,13:45,19.154709236930263,72.84879091491095,60,Available
Infiniti Mall Parking,Andheri,450,437,13,97.3,2021-12-29,19:30,19.13601361427403,72.8290591465128,40,Available
Thane Station Parking,Thane,300,192,108,64.2,2020-06-26,22:45,19.18577372456055,72.96984560709183,20,Available
Thane Station Parking,Thane,300,233,67,77.7,2020-05-29,18:00,19.186516955406624,72.97121371288165,40,Available
Inorbit Mall Parking,Malad,700,607,93,86.8,2021-02-25,10:30,19.17287307097299,72.84820444312504,20,Available
Seawoods Grand Central,Navi Mumbai,400,300,100,75.0,2020-10-19,12:15,19.01903844187057,73.01617516069848,80,Available
Inorbit Mall Parking,Malad,700,541,159,77.3,2021-07-12,13:45,19.172751524537116,72.84841024947153,80,Available
Infiniti Mall Parking,Andheri,450,217,233,48.4,2020-10-17,23:30,19.136134473698238,72.82890323329434,60,Available
Seawoods Grand Central,Navi Mumbai,400,273,127,68.3,2022-05-06,11:30,19.02030559022457,73.01773499498567,30,Available
Inorbit Mall Parking,Malad,700,274,426,39.3,2020-07-11,09:15,19.17273354862648,72.84783994185085,30,Available
R City Mall Parking,Ghatkopar,550,67,483,12.4,2020-04-26,01:15,19.086111574491063,72.90744842332865,30,Available
R City Mall Parking,Ghatkopar,550,342,208,62.2,2021-10-28,21:15,19.085087386757532,72.90782962978061,30,Available
Dadar Station Parking,Dadar,250,26,224,10.5,2021-10-02,01:45,19.01713535516715,72.84834981841048,20,Available
Infiniti Mall Parking,Andheri,450,193,257,43.1,2022-05-29,09:45,19.136723202310847,72.83006351841482,40,Available
BKC Parking Complex,BKC,500,271,229,54.4,2021-03-20,23:15,19.060182073719314,72.86454386267927,40,Available
BKC Parking Complex,BKC,500,378,122,75.7,2022-04-13,15:45,19.06037753371679,72.86496746795392,40,Available
Inorbit Mall Parking,Malad,700,266,434,38.1,2020-02-16,09:45,19.171954330623453,72.84859678667975,30,Available
Seawoods Grand Central,Navi Mumbai,400,186,214,46.6,2021-05-19,22:00,19.019486263617928,73.01709360429106,80,Available
Andheri Metro Parking,Andheri,200,77,123,38.5,2022-06-06,08:00,19.118787547035236,72.84799985639691,50,Available
Seawoods Grand Central,Navi Mumbai,400,122,278,30.7,2021-08-16,21:15,19.020558708415912,73.0163269137645,20,Available
Infiniti Mall Parking,Andheri,450,314,136,69.9,2020-05-06,10:45,19.13631521573285,72.82885880234633,50,Available
R City Mall Parking,Ghatkopar,550,36,514,6.6,2021-05-14,00:30,19.08541842409858,72.90760319163608,20,Available
Oberoi Mall Parking,Goregaon,600,290,310,48.4,2021-11-12,22:30,19.153838728927326,72.84865314504866,20,Available
Thane Station Parking,Thane,300,152,148,51.0,2022-03-03,09:45,19.186836975061933,72.97079096840078,30,Available
BKC Parking Complex,BKC,500,278,222,55.6,2022-06-06,23:45,19.058995857270954,72.86621902315011,80,Available
Infiniti Mall Parking,Andheri,450,276,174,61.4,2021-11-07,08:45,19.136988980275934,72.83040842824325,40,Available
Andheri Metro Parking,Andheri,200,173,27,87.0,2020-04-03,18:15,19.119868818035492,72.84722235548398,30,Available
Infiniti Mall Parking,Andheri,450,35,415,8.0,2022-03-23,04:00,19.1356166317789,72.83026493818384,80,Available
Oberoi Mall Parking,Goregaon,600,310,290,51.8,2022-01-21,21:00,19.15423865851972,72.84859857600038,40,Available
Thane Station Parking,Thane,300,12,288,4.2,2020-09-29,04:45,19.185473028041315,72.97035018947453,50,Available
Infiniti Mall Parking,Andheri,450,387,63,86.1,2020-02-18,18:00,19.137222081876757,72.8289873310347,30,Available
Seawoods Grand Central,Navi Mumbai,400,396,4,99.0,2022-08-28,19:30,19.019899555521956,73.01697385109263,20,Limited
BKC Parking Complex,BKC,500,328,172,65.7,2020-04-06,12:30,19.059336480880052,72.86613535519125,30,Available
Oberoi Mall Parking,Goregaon,600,566,34,94.4,2022-03-29,15:15,19.153786718310407,72.84901666728325,40,Available
Andheri Metro Parking,Andheri,200,166,34,83.5,2021-12-16,11:15,19.12041201747648,72.8482084948495,30,Available
Phoenix Palladium Parking,Lower Parel,800,98,702,12.3,2022-05-16,02:00,18.993732004811996,72.82700212036286,40,Available
Infiniti Mall Parking,Andheri,450,62,388,13.8,2020-12-14,05:00,19.135735572675102,72.83024224339378,60,Available
Thane Station Parking,Thane,300,90,210,30.3,2020-05-25,23:30,19.186751674124444,72.9706632158639,50,Available
Inorbit Mall Parking,Malad,700,648,52,92.7,2021-02-04,17:15,19.172620921034248,72.84780573246992,30,Available
R City Mall Parking,Ghatkopar,550,543,7,98.9,2020-12-17,18:45,19.085133688811304,72.90775025974732,50,Limited
Andheri Metro Parking,Andheri,200,28,172,14.1,2022-08-15,03:30,19.11977771384384,72.84701547893073,40,Available
Phoenix Palladium Parking,Lower Parel,800,27,773,3.5,2020-01-28,05:30,18.99265431911732,72.82557995114203,60,Available
Oberoi Mall Parking,Goregaon,600,486,114,81.0,2022-01-25,19:45,19.154702607665264,72.8484431423032,50,Available
Phoenix Palladium Parking,Lower Parel,800,296,504,37.1,2020-05-02,21:15,18.994291370779035,72.82714422540646,30,Available
Phoenix Palladium Parking,Lower Parel,800,792,8,99.0,2022-08-28,10:15,18.994277735875436,72.82552014775113,20,Limited
Phoenix Palladium Parking,Lower Parel,800,59,741,7.5,2021-06-24,04:15,18.994371327107107,72.82655963078878,80,Available
Dadar Station Parking,Dadar,250,160,90,64.0,2022-03-29,08:45,19.01788515258782,72.84851243359896,60,Available
Seawoods Grand Central,Navi Mumbai,400,182,218,45.6,2021-01-22,21:30,19.01871608635261,73.01772929935262,60,Available
Andheri Metro Parking,Andheri,200,146,54,73.3,2020-06-06,06:45,19.120567526930092,72.84729946989265,40,Available
R City Mall Parking,Ghatkopar,550,450,100,81.9,2021-10-17,12:00,19.085902014952183,72.90900200841706,20,Available
Andheri Metro Parking,Andheri,200,182,18,91.4,2021-08-22,17:45,19.118685889551244,72.84701494756398,40,Available
BKC Parking Complex,BKC,500,186,314,37.3,2021-07-17,16:30,19.06034730210703,72.86500298219251,30,Available
Oberoi Mall Parking,Goregaon,600,489,111,81.5,2020-06-18,19:00,19.153723661602264,72.84933405238932,80,Available
Infiniti Mall Parking,Andheri,450,27,423,6.1,2021-02-12,03:30,19.135599449042303,72.8294741243083,50,Available
R City Mall Parking,Ghatkopar,550,386,164,70.3,2022-02-23,10:15,19.085480504307572,72.90816443565328,40,Available
Andheri Metro Parking,Andheri,200,158,42,79.2,2021-11-13,11:30,19.119883429565043,72.84723596988296,50,Available
R City Mall Parking,Ghatkopar,550,56,494,10.2,2020-07-08,02:30,19.08606552342244,72.90868365876482,60,Available
Dadar Station Parking,Dadar,250,107,143,43.2,2020-05-28,16:30,19.017357108136157,72.84786655610624,60,Available
Seawoods Grand Central,Navi Mumbai,400,325,75,81.4,2020-03-15,13:45,19.018854201455994,73.01592510519333,30,Available
Infiniti Mall Parking,Andheri,450,69,381,15.4,2020-09-19,02:00,19.13748610983206,72.82939693925347,50,Available
BKC Parking Complex,BKC,500,495,5,99.0,2021-11-06,14:15,19.06021166316017,72.86597789287636,20,Limited
Dadar Station Parking,Dadar,250,17,233,7.0,2021-02-27,02:15,19.018312966052168,72.84742611182854,40,Available
Oberoi Mall Parking,Goregaon,600,399,201,66.6,2022-06-15,15:30,19.154549456816454,72.84982781696031,20,Available
BKC Parking Complex,BKC,500,10,490,2.2,2022-08-17,00:45,19.058754191057627,72.86520598226745,20,Available
Dadar Station Parking,Dadar,250,36,214,14.7,2021-12-21,00:15,19.01860250006377,72.84845281916385,30,Available
Andheri Metro Parking,Andheri,200,75,125,37.6,2022-09-15,08:30,19.120118996109557,72.84772764524344,40,Available
Thane Station Parking,Thane,300,202,98,67.5,2020-10-04,23:15,19.185926204164986,72.97011665735322,80,Available
Thane Station Parking,Thane,300,44,256,15.0,2020-05-17,04:30,19.187120017908388,72.96995611188817,60,Available
Andheri Metro Parking,Andheri,200,25,175,12.8,2022-02-05,02:30,19.11875198350452,72.84786940974496,40,Available
Infiniti Mall Parking,Andheri,450,398,52,88.6,2022-05-09,20:30,19.137368678739676,72.82876490356904,40,Available
Inorbit Mall Parking,Malad,700,473,227,67.7,2020-01-04,09:45,19.173193765062173,72.8486849496285,20,Available
Infiniti Mall Parking,Andheri,450,289,161,64.2,2022-01-21,09:15,19.136628525252128,72.83002158536306,30,Available
Thane Station Parking,Thane,300,123,177,41.0,2021-04-29,22:30,19.185414564038034,72.9714894747855,20,Available
Inorbit Mall Parking,Malad,700,648,52,92.7,2020-06-28,18:15,19.17289442611655,72.84701934978257,50,Available
BKC Parking Complex,BKC,500,167,333,33.5,2020-10-05,21:00,19.05919841277301,72.86461133206473,80,Available
Inorbit Mall Parking,Malad,700,102,598,14.6,2020-03-04,05:15,19.172134503864076,72.84791619586494,50,Available
Phoenix Palladium Parking,Lower Parel,800,69,731,8.7,2020-09-01,00:45,18.99348548509292,72.82737949523467,60,Available
Inorbit Mall Parking,Malad,700,14,686,2.0,2022-07-19,05:00,19.173230448917884,72.84872497393854,80,Available
Oberoi Mall Parking,Goregaon,600,245,355,41.0,2021-10-30,23:00,19.154298084257782,72.84850182772676,30,Available
Andheri Metro Parking,Andheri,200,26,174,13.3,2022-02-02,04:00,19.119000947126754,72.84726252941823,40,Available
Oberoi Mall Parking,Goregaon,600,37,563,6.2,2021-06-08,04:00,19.154148944626005,72.84835157094288,50,Available
Andheri Metro Parking,Andheri,200,9,191,4.7,2022-02-23,04:45,19.11867663098279,72.84850779617555,20,Available
Seawoods Grand Central,Navi Mumbai,400,11,389,2.9,2022-03-22,00:30,19.020302495761538,73.01590231039039,50,Available
Infiniti Mall Parking,Andheri,450,161,289,35.9,2021-12-09,07:15,19.136981856749667,72.82976752189023,60,Available
Phoenix Palladium Parking,Lower Parel,800,792,8,99.0,2020-10-10,20:45,18.993586846748904,72.82729667382903,30,Limited
Seawoods Grand Central,Navi Mumbai,400,58,342,14.5,2020-03-28,03:30,19.019057510940755,73.01649451723702,30,Available
Inorbit Mall Parking,Malad,700,591,109,84.5,2022-04-24,13:00,19.171480312438643,72.84704767938929,20,Available
Thane Station Parking,Thane,300,268,32,89.4,2020-03-19,18:00,19.185328753186035,72.97106217627126,60,Available
Inorbit Mall Parking,Malad,700,647,53,92.5,2021-02-28,19:45,19.171611739192898,72.84778139212824,50,Available
Phoenix Palladium Parking,Lower Parel,800,111,689,13.9,2020-10-13,05:30,18.994437690191194,72.82602016205271,20,Available
BKC Parking Complex,BKC,500,18,482,3.6,2021-10-03,05:15,19.05946159986392,72.86551776091822,40,Available
Thane Station Parking,Thane,300,164,136,54.8,2021-09-28,23:00,19.185695398431744,72.97102420482184,80,Available
Seawoods Grand Central,Navi Mumbai,400,396,4,99.0,2020-12-19,19:15,19.02055040809535,73.0178370914938,50,Limited
Infiniti Mall Parking,Andheri,450,64,386,14.4,2022-04-15,01:45,19.136703591640877,72.82944247144047,80,Available
Dadar Station Parking,Dadar,250,32,218,13.1,2020-10-08,02:15,19.018195901286727,72.84866450116328,60,Available
Infiniti Mall Parking,Andheri,450,280,170,62.4,2020-02-27,06:45,19.136760956818406,72.82965215496907,40,Available
Dadar Station Parking,Dadar,250,102,148,41.1,2020-11-07,21:15,19.01758518628444,72.84831917998831,40,Available
R City Mall Parking,Ghatkopar,550,221,329,40.3,2021-05-06,08:45,19.085546863394747,72.90809172742841,30,Available
Infiniti Mall Parking,Andheri,450,211,239,46.9,2020-11-21,22:45,19.13568062923467,72.82893346261022,20,Available
Inorbit Mall Parking,Malad,700,612,88,87.5,2021-10-19,17:30,19.172359009428458,72.8482145784968,60,Available
Seawoods Grand Central,Navi Mumbai,400,394,6,98.6,2021-11-23,20:15,19.01945248985651,73.01615003621093,20,Limited
Dadar Station Parking,Dadar,250,81,169,32.5,2022-05-09,21:45,19.0168985565945,72.84850414455698,60,Available
R City Mall Parking,Ghatkopar,550,501,49,91.2,2021-03-10,20:00,19.085553068651734,72.90742092639007,20,Available
Andheri Metro Parking,Andheri,200,173,27,86.7,2020-09-21,10:00,19.119063960985002,72.8487384007484,20,Available
Dadar Station Parking,Dadar,250,247,3,99.0,2021-12-19,13:00,19.01774924680968,72.84789150686137,30,Limited
Dadar Station Parking,Dadar,250,233,17,93.5,2021-11-24,20:15,19.018595695857016,72.84729005347263,40,Available
Seawoods Grand Central,Navi Mumbai,400,269,131,67.4,2022-05-30,14:00,19.02026803722496,73.01703657271854,30,Available
Andheri Metro Parking,Andheri,200,26,174,13.1,2021-09-06,03:15,19.119202345848137,72.84861691443004,80,Available
Oberoi Mall Parking,Goregaon,600,55,545,9.2,2022-06-11,03:45,19.155276694714967,72.84911821120802,60,Available
Thane Station Parking,Thane,300,36,264,12.2,2022-04-17,05:15,19.18601677204402,72.97122434079866,50,Available
Inorbit Mall Parking,Malad,700,633,67,90.5,2022-02-07,14:45,19.17264526848349,72.84822548724892,30,Available
Seawoods Grand Central,Navi Mumbai,400,271,129,68.0,2021-06-05,06:15,19.020543228349904,73.01776632801212,40,Available
Thane Station Parking,Thane,300,17,283,5.9,2021-09-22,03:00,19.187083083049544,72.96967548890984,20,Available
Thane Station Parking,Thane,300,159,141,53.2,2020-08-16,22:00,19.187285422541493,72.97147143127009,60,Available
Dadar Station Parking,Dadar,250,125,125,50.2,2021-04-30,21:45,19.018239252324282,72.84741160193282,20,Available
Phoenix Palladium Parking,Lower Parel,800,56,744,7.1,2021-09-27,04:45,18.99399990531927,72.82653848935983,80,Available
Dadar Station Parking,Dadar,250,158,92,63.5,2021-01-05,08:00,19.017700561791806,72.84759548295945,40,Available
Oberoi Mall Parking,Goregaon,600,78,522,13.1,2022-01-07,02:30,19.153803298881222,72.84814206378141,40,Available
Dadar Station Parking,Dadar,250,147,103,59.2,2022-08-30,21:15,19.01807268336925,72.84757583983,40,Available
Inorbit Mall Parking,Malad,700,447,253,64.0,2022-05-13,22:30,19.17332801159602,72.84762894066213,20,Available
Inorbit Mall Parking,Malad,700,464,236,66.4,2021-07-13,12:15,19.172153728564783,72.84778083424197,60,Available
BKC Parking Complex,BKC,500,226,274,45.3,2021-04-23,07:45,19.059735812615948,72.86558351387893,40,Available
Phoenix Palladium Parking,Lower Parel,800,271,529,34.0,2021-11-05,23:00,18.992997373813626,72.82658073380175,40,Available
Oberoi Mall Parking,Goregaon,600,25,575,4.3,2021-08-06,00:30,19.154615264713023,72.84849420675522,50,Available
Thane Station Parking,Thane,300,186,114,62.3,2021-02-18,09:15,19.186155997743313,72.97013968653283,20,Available
Infiniti Mall Parking,Andheri,450,13,437,3.0,2020-09-13,03:15,19.13715356184246,72.82906389538743,30,Available
R City Mall Parking,Ghatkopar,550,529,21,96.4,2021-05-30,18:15,19.085289953967553,72.90810430028598,40,Available
Seawoods Grand Central,Navi Mumbai,400,16,384,4.2,2020-12-13,05:00,19.020449435624787,73.016096207067,80,Available
Seawoods Grand Central,Navi Mumbai,400,20,380,5.1,2020-06-16,02:15,19.01997505464431,73.01787328481608,30,Available
Infiniti Mall Parking,Andheri,450,268,182,59.6,2021-11-10,23:45,19.135583072542612,72.83011651238866,60,Available
R City Mall Parking,Ghatkopar,550,428,122,77.9,2020-11-20,11:15,19.084683079808066,72.90771839013469,50,Available
Dadar Station Parking,Dadar,250,163,87,65.3,2020-01-21,12:45,19.01784341436534,72.84682862784454,40,Available
Seawoods Grand Central,Navi Mumbai,400,327,73,81.8,2022-09-25,10:45,19.020376555836837,73.01624527032479,50,Available
Dadar Station Parking,Dadar,250,22,228,9.1,2021-03-08,01:00,19.017986522681127,72.84776706243669,40,Available
R City Mall Parking,Ghatkopar,550,41,509,7.5,2021-07-24,04:30,19.08550760666347,72.90816168712756,50,Available
Phoenix Palladium Parking,Lower Parel,800,642,158,80.4,2021-09-06,11:30,18.99378140621422,72.82638524034661,60,Available
Infiniti Mall Parking,Andheri,450,445,5,99.0,2020-02-02,20:15,19.135957304443828,72.82884028531355,80,Limited
BKC Parking Complex,BKC,500,332,168,66.5,2022-04-10,21:30,19.060002532487673,72.86574377568218,50,Available
Oberoi Mall Parking,Goregaon,600,12,588,2.1,2020-01-10,04:15,19.15410326071729,72.8499237261334,20,Available
